version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,7,5,max_engine_coolant_temp,0.9847340869918124,0.924504161948208,0.96304403276478,0.9876895437852716,0.9414520863629476,0.9842939894507188,0.7038202955913739
normalized,7,5,max_engine_coolant_temp,0.99,0.9413693490386656,0.9818787123879276,0.99,0.9556867960637123,0.99,0.7455682037256708
embeddings_only,7,6,max_engine_coolant_temp,0.9822214854031664,0.9753328003581362,0.9688262705093764,0.9678248875814792,0.9401777138388453,0.9778393628934232,0.6818130147340379
normalized,7,6,max_engine_coolant_temp,0.99,0.986944625598602,0.989196399827869,0.9864012121141232,0.9521262575934208,0.988195207199189,0.7166721507940285
embeddings_only,7,7,max_engine_coolant_temp,0.98544656593222,0.9382092254736696,0.982039872862057,0.9654922172688838,0.9387438885857341,0.9841014960333324,0.7863877862759142
normalized,7,7,max_engine_coolant_temp,0.99,0.95772493832865,0.99,0.984399501962339,0.9501874824899939,0.99,0.825592667456585
embeddings_only,8,1,max_engine_coolant_temp,0.9776926787837684,0.9289731619136624,0.985924495329692,0.959104270102977,0.9440671173042222,0.95936105248486,0.702246027829372
normalized,8,1,max_engine_coolant_temp,0.9884124360901356,0.954902004402306,0.99,0.9729949088625672,0.9507812576497688,0.9846246025286624,0.7318643801740746
embeddings_only,8,2,max_engine_coolant_temp,0.9842887792877488,0.9640446030269638,0.9538970918824432,0.9552922558905214,0.9540544607303106,0.9760062961450124,0.7199359107587697
normalized,8,2,max_engine_coolant_temp,0.99,0.9781029616662752,0.9654118217225164,0.9760257107117146,0.9580401713758085,0.9887872858206902,0.745045984330469
embeddings_only,8,3,max_engine_coolant_temp,0.9797013015153124,0.914791960538043,0.9602235312618054,0.9824526208713366,0.951822666646247,0.969060804231804,0.8423590398125065
normalized,8,3,max_engine_coolant_temp,0.9897549488616438,0.9257791096736964,0.9715534914960934,0.99,0.9567466966923673,0.9849305492672664,0.8882258915341202
embeddings_only,8,4,max_engine_coolant_temp,0.9813089425524738,0.9851252199319448,0.9819751619761792,0.9849962066632232,0.9470945199828936,0.9670182008728946,0.7568089768268457
normalized,8,4,max_engine_coolant_temp,0.99,0.99,0.99,0.99,0.957286509682261,0.98686332021928,0.7796096628597444
embeddings_only,8,5,max_engine_coolant_temp,0.9757690432211568,0.9134517805384824,0.97986802802877,0.977116264453838,0.9401589339656428,0.985326285718812,0.8111656622270261
normalized,8,5,max_engine_coolant_temp,0.987391462383645,0.9469844650806268,0.9899777031315952,0.9889300817540924,0.9562346052098564,0.99,0.8530875355835287
embeddings_only,8,6,max_engine_coolant_temp,0.9843300188337812,0.971984046677933,0.9637091819702148,0.9673513684433612,0.954083434858797,0.967220138477868,0.836282570197103
normalized,8,6,max_engine_coolant_temp,0.99,0.989621580125875,0.9849089283784592,0.9800772456487976,0.9545730391684175,0.9865603744810368,0.856440235900904
embeddings_only,8,7,max_engine_coolant_temp,0.9828464999215776,0.9365224324514928,0.9796467772398104,0.9812004620993784,0.9545596230850539,0.9854721355460516,0.6531726172987015
normalized,8,7,max_engine_coolant_temp,0.99,0.9672504610087194,0.9896558418959156,0.99,0.9519780301924596,0.99,0.681715634273294
embeddings_only,8,8,max_engine_coolant_temp,0.9889512552952842,0.9769733932280518,0.9816174264745664,0.957452512096408,0.9538347154764241,0.9790134137914038,0.666889539483519
normalized,8,8,max_engine_coolant_temp,0.99,0.9887493587047153,0.99,0.9701025601969988,0.9501311306339948,0.9891437103637194,0.7055639267312228
embeddings_only,9,1,max_engine_coolant_temp,0.9836820446466767,0.9865201154184232,0.977887276334522,0.9766194361788464,0.9495052085729686,0.9749603908015588,0.728187966201062
normalized,9,1,max_engine_coolant_temp,0.99,0.99,0.9882744959818964,0.9871091032736578,0.9580128431846583,0.9867525400263104,0.7758052440111746
embeddings_only,9,2,max_engine_coolant_temp,0.982548967039112,0.93467418639304,0.980471903635932,0.982013616918411,0.9484059730798815,0.9806386003765836,0.8225550664113436
normalized,9,2,max_engine_coolant_temp,0.99,0.974620731187062,0.99,0.99,0.9511562969137752,0.99,0.8710325215532327
embeddings_only,9,3,max_engine_coolant_temp,0.980264298191868,0.9631441160363337,0.9871486680722272,0.98060908366692,0.9441085316757588,0.9690022399965056,0.8121224479369095
normalized,9,3,max_engine_coolant_temp,0.99,0.9772034980056996,0.99,0.99,0.9527099283195901,0.9863698213982822,0.853528564417835
embeddings_only,9,4,max_engine_coolant_temp,0.9791090700511876,0.964525385327986,0.9672354759752192,0.9699163159925838,0.9429769419120109,0.9872423785336076,0.6993572062416572
normalized,9,4,max_engine_coolant_temp,0.989360071839886,0.9835998566894713,0.9780518345061318,0.9848132312152698,0.9592595534826591,0.99,0.722883564315131
embeddings_only,9,5,max_engine_coolant_temp,0.9773425547961768,0.9628045135470324,0.9713438601055282,0.9864571520671988,0.9502903314817969,0.9745589943188506,0.7038815677285115
normalized,9,5,max_engine_coolant_temp,0.9898978747915026,0.9767887357261484,0.9895612966368136,0.99,0.9588413094047487,0.9879892651250116,0.7488530863935094
embeddings_only,9,6,max_engine_coolant_temp,0.9840202919964312,0.9324418810991842,0.9623735118559582,0.965077346657782,0.9415161304047761,0.972197633064604,0.8282819438167794
normalized,9,6,max_engine_coolant_temp,0.99,0.976399623311701,0.9832645080405222,0.9752748756974584,0.9537670187317244,0.9833534824198472,0.8775551194095096
embeddings_only,9,7,max_engine_coolant_temp,0.9799565234249804,0.9828754702260356,0.9612472859943018,0.9874495228258904,0.9532706780634648,0.9737298865305594,0.6935534516429117
normalized,9,7,max_engine_coolant_temp,0.9899773213275216,0.99,0.9832391312088312,0.99,0.9593644164971398,0.9888846580029266,0.711147368119022
embeddings_only,9,8,max_engine_coolant_temp,0.9826572570278106,0.9519239459667502,0.978687242930425,0.9866628538992992,0.9518342933271414,0.982151652206366,0.8009017270837091
normalized,9,8,max_engine_coolant_temp,0.99,0.9682218829928232,0.9888156889691636,0.99,0.9567481667797325,0.99,0.8471639470525563
embeddings_only,9,9,max_engine_coolant_temp,0.9862311778780783,0.9866442323887936,0.987597656907109,0.9740789171446684,0.9392070586678509,0.9585220569950998,0.6969485578400734
normalized,9,9,max_engine_coolant_temp,0.99,0.99,0.99,0.9864902258627118,0.9509396405599628,0.9713676188632858,0.7090856451115464
embeddings_only,10,1,max_engine_coolant_temp,0.9819285554080752,0.945,0.9802447849499712,0.9717223650385604,0.9423628201210708,0.9827583236338846,0.7723441624335324
normalized,10,1,max_engine_coolant_temp,0.99,0.955399961051876,0.99,0.9829387357279928,0.9552778507483805,0.99,0.809226074727689
embeddings_only,10,2,max_engine_coolant_temp,0.979787924546588,0.97196261682243,0.9719181570522644,0.981132075471698,0.9551145070000018,0.983006192231942,0.715202781043364
normalized,10,2,max_engine_coolant_temp,0.98983996090887,0.9853426536574288,0.9864227240877136,0.99,0.9528675521277701,0.99,0.7304620930150091
embeddings_only,10,3,max_engine_coolant_temp,0.9865940910559282,0.9833982646250732,0.984126984126984,0.9774630315544396,0.942776447968416,0.9809595560709904,0.760956423636793
normalized,10,3,max_engine_coolant_temp,0.99,0.99,0.99,0.9886202457791524,0.954387228024305,0.99,0.7822971775000797
embeddings_only,10,4,max_engine_coolant_temp,0.983556097848194,0.9838709677419356,0.9682539682539684,0.976,0.9498509765532913,0.98211871456206,0.7201062257965567
normalized,10,4,max_engine_coolant_temp,0.99,0.99,0.9875162488747116,0.986227392305733,0.9550620440363561,0.99,0.7612025282705068
embeddings_only,10,5,max_engine_coolant_temp,0.9826263072080578,0.9130434782608696,0.98988285915815,0.9545454545454544,0.9430719779632595,0.9565217391304348,0.7064959290748802
normalized,10,5,max_engine_coolant_temp,0.99,0.937996003778172,0.99,0.9714900120617136,0.9546546031086683,0.9711482309260976,0.7348901644251206
embeddings_only,10,6,max_engine_coolant_temp,0.9826315490069916,0.9767441860465116,0.9864002193552164,0.988235294117647,0.9501213279349672,0.9818696710589832,0.7674054281336377
normalized,10,6,max_engine_coolant_temp,0.99,0.9893481726474392,0.99,0.99,0.958921085730067,0.99,0.8157827617669747
embeddings_only,10,7,max_engine_coolant_temp,0.9842980322958212,0.9870992239278956,0.9827000943757594,0.9846342078889128,0.9516936822696087,0.9867227959844288,0.7044935818673189
normalized,10,7,max_engine_coolant_temp,0.99,0.99,0.99,0.99,0.9536358958873622,0.99,0.7255974257765896
embeddings_only,10,8,max_engine_coolant_temp,0.9789914683090852,0.9838198457100116,0.9523809523809524,0.975609756097561,0.9500025102711184,0.9792280333498172,0.6931994071653236
normalized,10,8,max_engine_coolant_temp,0.9891214282730671,0.99,0.9887959675819832,0.986431306354028,0.954914293088353,0.989647833407448,0.7214758640311543
embeddings_only,10,9,max_engine_coolant_temp,0.9801162616194076,0.9857123129905424,0.9882837032273856,0.9810332870695966,0.9421814555944896,0.9836393894455284,0.692824819150455
normalized,10,9,max_engine_coolant_temp,0.99,0.99,0.99,0.99,0.9575070777085113,0.99,0.7308097013204757
embeddings_only,10,10,max_engine_coolant_temp,0.9851031408990794,0.9738677630710874,0.9757361337436936,0.9832021789484904,0.9525263340185596,0.96663595620999,0.7449601790695746
normalized,10,10,max_engine_coolant_temp,0.99,0.9885085090110908,0.9884482130149652,0.99,0.9524444886145695,0.9872789667494304,0.7933268431909835
embeddings_only,11,1,max_engine_coolant_temp,0.9830407398039828,0.9389075609439248,0.963210220379682,0.9743824271908034,0.9471337821970706,0.9716747551953288,0.6887557424567237
normalized,11,1,max_engine_coolant_temp,0.99,0.9725469275568722,0.9876111945510482,0.986950913230091,0.9592023729845747,0.9864680245659264,0.7315864272847763
embeddings_only,11,2,max_engine_coolant_temp,0.9868917636915752,0.9838085060610848,0.9644931657985902,0.967864558386718,0.9484370492368783,0.9795548615866484,0.6805598333973525
normalized,11,2,max_engine_coolant_temp,0.99,0.99,0.9769651794526,0.9854965186746356,0.95838778712746,0.9895827775306086,0.7075211234729462
embeddings_only,11,3,max_engine_coolant_temp,0.9798672633163164,0.9475222383345204,0.9551442457297084,0.9809648281247842,0.9500305514659719,0.9877638042813778,0.7524185388031412
normalized,11,3,max_engine_coolant_temp,0.9899016001814772,0.9850971021605236,0.9659720573432168,0.99,0.9519187962043558,0.99,0.7630716789104895
embeddings_only,11,4,max_engine_coolant_temp,0.9846090306558514,0.9896611475748835,0.9730674583599106,0.9826307587235238,0.9477147076666019,0.9806870289361462,0.7747476217082304
normalized,11,4,max_engine_coolant_temp,0.99,0.99,0.9895098098061392,0.99,0.9512853940981228,0.99,0.8029141175845325
embeddings_only,11,5,max_engine_coolant_temp,0.9788388114796248,0.9635889454465963,0.9672283753330524,0.9551471298981316,0.9492189019246937,0.9762756533413838,0.8286892088770144
normalized,11,5,max_engine_coolant_temp,0.9892181727931306,0.9774085220491794,0.9850760879352612,0.9659691284237448,0.9581342994111396,0.987872637257699,0.8414121718360031
embeddings_only,11,6,max_engine_coolant_temp,0.9850235288288308,0.9897161184221612,0.9855401661340696,0.9703287962696462,0.9385044005569502,0.9694154897853926,0.7491771125168303
normalized,11,6,max_engine_coolant_temp,0.99,0.99,0.99,0.9815962581106576,0.9520675013293807,0.9806378345080844,0.7839163228973403
embeddings_only,11,7,max_engine_coolant_temp,0.9858414016650178,0.9732636165285014,0.970369135204404,0.9612791300430984,0.9467025382025973,0.9850712744845506,0.7321685203576207
normalized,11,7,max_engine_coolant_temp,0.99,0.9899349602280976,0.9843086798910268,0.9743297786620184,0.951039087000765,0.99,0.781744911448998
embeddings_only,11,8,max_engine_coolant_temp,0.9863593876405076,0.9761090678104036,0.9609335084552209,0.982543281142556,0.9504267522371957,0.9673660887415848,0.7375505633262466
normalized,11,8,max_engine_coolant_temp,0.99,0.9891565798984392,0.9764322559661188,0.99,0.9588994807547232,0.9804748291847236,0.7741849280286142
embeddings_only,11,9,max_engine_coolant_temp,0.9830641748239872,0.956636902776235,0.9535561299233968,0.9762895594109084,0.9499505663161362,0.9611263545600972,0.7137027601872187
normalized,11,9,max_engine_coolant_temp,0.99,0.97654493504459,0.9782242222687152,0.9873546470215788,0.9557289221137374,0.978956216020207,0.7381245826066544
embeddings_only,11,10,max_engine_coolant_temp,0.9865110201494508,0.984826444985882,0.9555833157839644,0.977154152977212,0.9450558029899052,0.9819576631752586,0.7936525327648266
normalized,11,10,max_engine_coolant_temp,0.99,0.99,0.9667066617655284,0.9878161738121768,0.9513926941674365,0.99,0.8430721898705585
embeddings_only,11,11,max_engine_coolant_temp,0.9837925068505756,0.9690426260199684,0.9847329892142176,0.9836123871090328,0.9574478250746127,0.9666704458899172,0.8015295355775094
normalized,11,11,max_engine_coolant_temp,0.99,0.9889584834747698,0.99,0.99,0.9548925269742243,0.9780821277120108,0.8495676400197252
embeddings_only,12,1,max_engine_coolant_temp,0.9825844830867634,0.9499004390050592,0.9739855640264784,0.9712993002786188,0.9459383255278113,0.9865116636990326,0.7973997592547516
normalized,12,1,max_engine_coolant_temp,0.99,0.9806621609721414,0.984336544611215,0.987656980733808,0.9577789218952927,0.99,0.8225620350978488
embeddings_only,12,2,max_engine_coolant_temp,0.979787625290443,0.9657733229676456,0.9779323433861296,0.960768194167527,0.9534231065546124,0.9590589721295908,0.7425404352956397
normalized,12,2,max_engine_coolant_temp,0.989867116333664,0.9864260916732884,0.9884240471039916,0.97407323960012,0.9566238482859637,0.9754348535341384,0.7861080001859859
embeddings_only,12,3,max_engine_coolant_temp,0.9828053148687532,0.9147124520268988,0.9798692193208322,0.9792812186505488,0.9416140264251778,0.9882916999620642,0.7256451637683612
normalized,12,3,max_engine_coolant_temp,0.99,0.9448080303264692,0.9899924910441732,0.9897369243712828,0.9567679706797925,0.99,0.7656757582438153
embeddings_only,12,4,max_engine_coolant_temp,0.9794137079809436,0.9392673753630044,0.9889965699926412,0.9631749050864888,0.9516366500244916,0.9762801740943186,0.8220194046906675
normalized,12,4,max_engine_coolant_temp,0.9898238632554844,0.9879859980271736,0.99,0.9807768477813898,0.9529698104110482,0.9873693169175,0.8381135929181767
embeddings_only,12,5,max_engine_coolant_temp,0.9868578097595913,0.9704498728254508,0.9627093802094512,0.9777872264793844,0.9551982930279481,0.9683668215419984,0.692923954781008
normalized,12,5,max_engine_coolant_temp,0.99,0.9817037026090316,0.9831549514674776,0.9886342940161672,0.9502821791727903,0.9896253496697336,0.7247993508477849
embeddings_only,12,6,max_engine_coolant_temp,0.9750061507874412,0.9382676180182996,0.9839561049095288,0.9647416831352152,0.9392725625506297,0.9730024737424968,0.7668963132619468
normalized,12,6,max_engine_coolant_temp,0.9863785782554172,0.9719568347687731,0.99,0.9809477494054512,0.9569881352821815,0.9849033711167442,0.7951140792399479
embeddings_only,12,7,max_engine_coolant_temp,0.9795447879679924,0.9667839503477254,0.9649201131779596,0.958992931113365,0.9434255369250378,0.9727954862313442,0.7361134346645479
normalized,12,7,max_engine_coolant_temp,0.9897276528027176,0.9800669950365556,0.98254852099312,0.9755131225058136,0.9559868325369467,0.9865776430107024,0.7761372355817074
embeddings_only,12,8,max_engine_coolant_temp,0.9756988020381242,0.9503277131257188,0.953364333307892,0.9835294680699648,0.9468917953812432,0.989077750327832,0.8429672772418588
normalized,12,8,max_engine_coolant_temp,0.987133283670256,0.987749617166272,0.986332762703836,0.99,0.9594372270968363,0.99,0.8571523927915577
embeddings_only,12,9,max_engine_coolant_temp,0.9797377088485272,0.9248238316715176,0.9884942216112448,0.981185281144508,0.9423535610697926,0.9668611844582192,0.7433381346761888
normalized,12,9,max_engine_coolant_temp,0.9898291110169514,0.964427732696225,0.99,0.99,0.9545242984911048,0.9795536389813244,0.7670060592707781
embeddings_only,12,10,max_engine_coolant_temp,0.9797609852021618,0.9389810718222636,0.9676198643248796,0.9850195856764572,0.9515243842009565,0.9639936130020714,0.7228590583895009
normalized,12,10,max_engine_coolant_temp,0.989922617162353,0.9841504623435168,0.9843506723948569,0.99,0.9572135353576339,0.985363539185514,0.7331744225298386
embeddings_only,12,11,max_engine_coolant_temp,0.985890251305684,0.9626056444088056,0.9706411378177094,0.9819178837501528,0.9456433583107287,0.9760561586385972,0.6991089050009882
normalized,12,11,max_engine_coolant_temp,0.99,0.9818339973732724,0.9892710519050992,0.99,0.9576043810933302,0.9861520460412422,0.7228133443746518
embeddings_only,12,12,max_engine_coolant_temp,0.9870949359242972,0.9644237183694064,0.9803960530263622,0.9897294242135743,0.9569193740124556,0.969759495972927,0.746842960898696
normalized,12,12,max_engine_coolant_temp,0.99,0.9787705593250868,0.99,0.99,0.9551054723972243,0.986879411268297,0.7837212465225288
embeddings_only,13,1,max_engine_coolant_temp,0.9828513112802392,0.9629848042477896,0.9799547230956164,0.9696884160013016,0.9456537015030559,0.9784359881733594,0.763005381177889
normalized,13,1,max_engine_coolant_temp,0.99,0.9730307999613476,0.9899840261566322,0.9858794109863004,0.957579447284885,0.989941772339928,0.7736802481126905
embeddings_only,13,2,max_engine_coolant_temp,0.9817993712439498,0.9698435495527944,0.9823324687424356,0.9582318813630906,0.9501116319447472,0.9668583402615496,0.763675465153273
normalized,13,2,max_engine_coolant_temp,0.99,0.9881076364384406,0.99,0.975501668265034,0.9523838038467128,0.9781362737021824,0.7913568906624701
embeddings_only,13,3,max_engine_coolant_temp,0.9832584812070468,0.9697481104349296,0.9837505275528888,0.9730564168824456,0.9524499133381782,0.9783647590212724,0.8067887672223546
normalized,13,3,max_engine_coolant_temp,0.99,0.9868624749228032,0.99,0.9846378839121864,0.9527178365138814,0.9893839960124176,0.8522671984710514
embeddings_only,13,4,max_engine_coolant_temp,0.984522872348215,0.9505581248203456,0.9654067635626492,0.9651015519168608,0.9540887138836099,0.977984890001148,0.722609263320863
normalized,13,4,max_engine_coolant_temp,0.99,0.964487480788905,0.9897166012861828,0.9880898064257368,0.9536769416940643,0.9898435226416874,0.7542644950711485
embeddings_only,13,5,max_engine_coolant_temp,0.9809122813299512,0.9780212285535757,0.9724462055336908,0.9605676197617264,0.943654337357518,0.9840868564236808,0.6853633689308839
normalized,13,5,max_engine_coolant_temp,0.99,0.9896634057700306,0.9897604420615742,0.9884411890773956,0.9546322611341707,0.99,0.7109287560149313
embeddings_only,13,6,max_engine_coolant_temp,0.9858241592938384,0.9450053800041648,0.9612207592526644,0.956973962808492,0.9546912203506751,0.9784724625300932,0.7423724804989464
normalized,13,6,max_engine_coolant_temp,0.99,0.965504778028986,0.9742342197693874,0.9873820470128082,0.9516469750441077,0.9898592765184834,0.7587816991517522
embeddings_only,13,7,max_engine_coolant_temp,0.9780714747798204,0.9509447761100546,0.985512736784727,0.9875270165550264,0.9464491769013804,0.9791927500692812,0.8012359632341496
normalized,13,7,max_engine_coolant_temp,0.989346456574266,0.9737367380191432,0.99,0.99,0.9578766557740799,0.9892247296971388,0.8136337351641325
embeddings_only,13,8,max_engine_coolant_temp,0.978764247601282,0.9749023817639154,0.9851184893518008,0.9550648844829558,0.9547284784074148,0.9891636896472328,0.7916084045793863
normalized,13,8,max_engine_coolant_temp,0.9888397255499723,0.9895296578414862,0.99,0.9874581731015892,0.9540910705681176,0.99,0.8137862591532814
embeddings_only,13,9,max_engine_coolant_temp,0.9814545497340776,0.9831473033953118,0.9626432227196932,0.9895718522046716,0.95173791901921,0.9869380460967284,0.8205825959223257
normalized,13,9,max_engine_coolant_temp,0.99,0.99,0.9808121717084094,0.99,0.9598341217107215,0.99,0.843702115958649
embeddings_only,13,10,max_engine_coolant_temp,0.9824915564816594,0.9742511811774232,0.9840403208353604,0.9612248475181988,0.9495567782071612,0.9795187613638824,0.7324763277920299
normalized,13,10,max_engine_coolant_temp,0.99,0.9846145503234586,0.99,0.9801927334421026,0.9577350422480206,0.9896334950460266,0.7630568375239801
embeddings_only,13,11,max_engine_coolant_temp,0.9833531972192276,0.9217588597662872,0.987183609846198,0.9581600946630342,0.9466399859722907,0.9816013178839528,0.6883667329944403
normalized,13,11,max_engine_coolant_temp,0.99,0.9500196554167936,0.99,0.9893555850612926,0.9582563357099501,0.99,0.712102402146077
embeddings_only,13,12,max_engine_coolant_temp,0.9789198884330478,0.977089760539229,0.9644734115521442,0.9586183197381184,0.9476853426837801,0.9761661601160764,0.7528922047084246
normalized,13,12,max_engine_coolant_temp,0.989558263425058,0.9890081219192188,0.9806414535735564,0.9899845622968968,0.9561326465369946,0.9889319177722296,0.7883955124896563
