version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,4,3,max_speedometer,0.980249546691524,0.9832980853373484,0.9841030760829846,0.982870899643065,0.9482159396832888,0.9872009800563962,0.9820769144362504
normalized,4,3,max_speedometer,0.99,0.99,0.99,0.99,0.9581659549014656,0.99,0.99
embeddings_only,4,4,max_speedometer_xgboost,0.9754055379883504,0.9823477703815158,0.973352480956824,0.9856808446523132,0.9530296854119316,0.9817445157459604,0.98926376869471
normalized,4,4,max_speedometer_xgboost,0.9859364800537034,0.99,0.9882909115005736,0.99,0.9547524356836776,0.99,0.99
embeddings_only,5,1,max_speedometer,0.9836602914522832,0.9735318775985669,0.9769831165107185,0.9816450087452188,0.9535971730329419,0.986885566728823,0.9893384976669144
normalized,5,1,max_speedometer,0.99,0.9842413210696774,0.9879536407444024,0.99,0.9570877085980196,0.99,0.99
embeddings_only,5,2,max_speedometer,0.986496164535626,0.9813891357014028,0.978293428230132,0.9840724405122612,0.9457960934512082,0.9884165360416708,0.9844792786445676
normalized,5,2,max_speedometer,0.99,0.99,0.9896901243879458,0.99,0.9586050613934796,0.99,0.99
embeddings_only,5,3,max_speedometer,0.9818574987272788,0.9849539580934296,0.9798447835668692,0.9830699927251282,0.9566004118951084,0.9897844590609228,0.976239026534454
normalized,5,3,max_speedometer,0.99,0.99,0.9899699072823164,0.99,0.9563363815670631,0.99,0.9872562846367856
embeddings_only,5,4,max_speedometer,0.9823877221387408,0.9820546898803414,0.9843581146752964,0.9869566584098424,0.954775212643142,0.981386996436873,0.9868035427065476
normalized,5,4,max_speedometer,0.99,0.99,0.99,0.99,0.9521482403860698,0.99,0.99
embeddings_only,5,5,max_speedometer_xgboost,0.9801921447307258,0.9646472946474084,0.9763847377379932,0.9827423145238522,0.9541021660002744,0.9842031943137558,0.983286962964019
normalized,5,5,max_speedometer_xgboost,0.99,0.9778331765104554,0.989235257742388,0.99,0.9548576556158639,0.99,0.99
embeddings_only,6,1,max_speedometer,0.9806374907923272,0.9877958579881656,0.9784794584604488,0.9792782419166594,0.9531962143231464,0.9839658010455332,0.9866762748437866
normalized,6,1,max_speedometer,0.99,0.99,0.9895448005649694,0.9898858292312585,0.9595354958728,0.99,0.99
embeddings_only,6,2,max_speedometer,0.9829389258599854,0.9848489381039074,0.975209654802268,0.9767192891906908,0.9437882399611071,0.9885270264965048,0.9813251074898264
normalized,6,2,max_speedometer,0.99,0.99,0.9888476836672544,0.9873039149897892,0.9581817799652933,0.99,0.99
embeddings_only,6,3,max_speedometer,0.9828151145691096,0.9864322652259102,0.9799083913356322,0.9832475090964896,0.9523499460194428,0.9887407223918122,0.983711916557346
normalized,6,3,max_speedometer,0.99,0.99,0.989979076838176,0.99,0.9505111446274667,0.99,0.99
embeddings_only,6,4,max_speedometer,0.9800214297522892,0.9759146802318132,0.9782698509976108,0.9834041297012258,0.945132318682519,0.9866245275048676,0.9736764029851934
normalized,6,4,max_speedometer,0.99,0.987420524685991,0.9886492370071644,0.99,0.9519160265188353,0.99,0.9878599534266024
embeddings_only,6,5,max_speedometer,0.9832230676448158,0.9844762648896574,0.987227448127714,0.9822325003552304,0.9489007273228953,0.9848343422270333,0.984944676969668
normalized,6,5,max_speedometer,0.99,0.99,0.99,0.99,0.9590232788599361,0.99,0.99
embeddings_only,6,6,max_speedometer_xgboost,0.9772379158264896,0.9742003532209388,0.9792355391088,0.9862328983202414,0.9459308822524068,0.9821466695354854,0.984685123161094
normalized,6,6,max_speedometer_xgboost,0.9880059139891422,0.987372470385423,0.9894599976845382,0.99,0.955598475062604,0.99,0.99
embeddings_only,7,1,max_speedometer_xgboost,0.9786202024867152,0.981406110577002,0.9788410832971962,0.9841979471657654,0.9563715890248872,0.9846745949355932,0.9781339094441412
normalized,7,1,max_speedometer_xgboost,0.9893135637030565,0.99,0.98948920549312,0.99,0.9550482308988872,0.99,0.9899178206389
embeddings_only,7,2,max_speedometer_xgboost,0.9761855753722056,0.9874367872068036,0.9824852625601928,0.983584608610223,0.9568252052015792,0.9806957437555692,0.9796550688467784
normalized,7,2,max_speedometer_xgboost,0.9898408596635192,0.99,0.99,0.99,0.9509067959792121,0.99,0.989996236137249
embeddings_only,7,3,max_speedometer_xgboost,0.9834796138387676,0.9808148394439324,0.9876203229937496,0.9885998770445746,0.9478884442901743,0.9860581424295504,0.9852452966995344
normalized,7,3,max_speedometer_xgboost,0.99,0.99,0.99,0.99,0.9533747771564601,0.99,0.99
embeddings_only,7,4,max_speedometer_xgboost,0.98473658690929,0.9874587686780132,0.981005382600432,0.9824729713223108,0.9525459064250164,0.9892133403143746,0.9829198963228613
normalized,7,4,max_speedometer_xgboost,0.99,0.99,0.99,0.99,0.9547993197882219,0.99,0.99
embeddings_only,7,5,max_speedometer_xgboost,0.9818378668183224,0.9778729455463784,0.9826675381926264,0.985084591288843,0.94924545853109,0.9857013072954636,0.9834747429579872
normalized,7,5,max_speedometer_xgboost,0.99,0.988543957113893,0.99,0.99,0.9581514554447447,0.99,0.99
embeddings_only,7,6,max_speedometer_xgboost,0.985089621271622,0.9812799068995328,0.9799128733077116,0.9845176336602396,0.9455413567679029,0.989134019239716,0.9876706393896252
normalized,7,6,max_speedometer_xgboost,0.99,0.99,0.9899304699745736,0.99,0.9522486717663888,0.99,0.99
embeddings_only,7,7,max_speedometer_xgboost,0.9827319682969377,0.970646022354284,0.9785780887966412,0.9857324698733384,0.9497872047598387,0.985772882763684,0.9873111443823114
normalized,7,7,max_speedometer_xgboost,0.99,0.9851042611939328,0.9887374450596388,0.99,0.9510517264957234,0.99,0.99
embeddings_only,8,1,max_speedometer_xgboost,0.9826639358391168,0.9795799296180606,0.9863877311219238,0.9857593856207332,0.9466583609203636,0.9800938292044378,0.9871440257187588
normalized,8,1,max_speedometer_xgboost,0.99,0.9897485409321264,0.99,0.99,0.9507812576497688,0.99,0.99
embeddings_only,8,2,max_speedometer_xgboost,0.9857452331636622,0.9840449919105336,0.9794459187894684,0.9772552656218736,0.9532490810894444,0.9802486133186944,0.9829862674843752
normalized,8,2,max_speedometer_xgboost,0.99,0.99,0.9895620557232154,0.9882089501179636,0.9580401713758085,0.99,0.99
embeddings_only,8,3,max_speedometer_xgboost,0.9811247302841406,0.9682326290179368,0.9868306179483972,0.9736600437252392,0.9517688956106769,0.9864345291761494,0.9843239708578608
normalized,8,3,max_speedometer_xgboost,0.99,0.9884714160417468,0.99,0.9858732422095136,0.9567466966923673,0.99,0.99
embeddings_only,8,4,max_speedometer_xgboost,0.973228471348254,0.97583348606311,0.9880609229975325,0.9817926674393408,0.9528452579718119,0.9861710296503348,0.9881995908557852
normalized,8,4,max_speedometer_xgboost,0.9835294210252342,0.9864411353132831,0.99,0.99,0.957286509682261,0.99,0.99
embeddings_only,8,5,max_speedometer_xgboost,0.98000240884324,0.9860684707366396,0.9730031269805564,0.9746795000554194,0.9466125104253975,0.9856418960748172,0.9760263149169206
normalized,8,5,max_speedometer_xgboost,0.99,0.99,0.9838289001120312,0.9854292104478344,0.9564324667330641,0.99,0.9886725961038912
embeddings_only,8,6,max_speedometer_xgboost,0.9851803726947052,0.9758619637565348,0.978691187998708,0.986053538659952,0.9541648087048078,0.9813078816671564,0.9800544919942328
normalized,8,6,max_speedometer_xgboost,0.99,0.988374499251724,0.9899443604954722,0.99,0.9545730391684175,0.99,0.99
embeddings_only,8,7,max_speedometer_xgboost,0.9806252923270165,0.9739181942526536,0.9870100320848612,0.984085630566206,0.9536690353466142,0.9889766256203116,0.979777345505589
normalized,8,7,max_speedometer_xgboost,0.99,0.9840782755008622,0.99,0.99,0.9519780301924596,0.99,0.9898793259315553
embeddings_only,8,8,max_speedometer_xgboost,0.9887952704391912,0.9661013775467308,0.9884609682627048,0.9861864117336104,0.9518692199849068,0.9889888072354266,0.976539911504786
normalized,8,8,max_speedometer_xgboost,0.99,0.9858949542807968,0.99,0.99,0.9501311306339948,0.99,0.9867763614181668
embeddings_only,9,1,max_speedometer_xgboost,0.9806650411137918,0.9876138338079892,0.9775406838291776,0.9776894201238524,0.942376790161678,0.9886562218854216,0.9782691718858684
normalized,9,1,max_speedometer_xgboost,0.99,0.99,0.9882420191414472,0.9885118191610586,0.9580128431846583,0.99,0.9894523685815428
embeddings_only,9,2,max_speedometer_xgboost,0.9808985762118468,0.9852316984420132,0.9802917903209946,0.9855686802203232,0.953230308048714,0.9832571034266836,0.9859961202288008
normalized,9,2,max_speedometer_xgboost,0.99,0.99,0.99,0.99,0.9518453857154516,0.99,0.99
embeddings_only,9,3,max_speedometer_xgboost,0.978337874629064,0.9681029559387584,0.9804260522694292,0.9872298409132726,0.9473661484601145,0.9855760479047588,0.9792426435309828
normalized,9,3,max_speedometer_xgboost,0.9892306693473776,0.9792028160125382,0.99,0.99,0.9527099283195901,0.99,0.9893316677096212
embeddings_only,9,4,max_speedometer_xgboost,0.988265275043274,0.9809933483963762,0.9798240149818074,0.987593931045718,0.9478631389985854,0.9808746659691072,0.9823276281287122
normalized,9,4,max_speedometer_xgboost,0.99,0.99,0.9898500675714732,0.99,0.9592595534826591,0.99,0.99
embeddings_only,9,5,max_speedometer_xgboost,0.9752341051877916,0.9667091516198152,0.9742733449404316,0.9844482105862076,0.9553048610424141,0.9867250943377122,0.9832240884008286
normalized,9,5,max_speedometer_xgboost,0.9855218674479412,0.9848798701280442,0.9896816215809224,0.99,0.9588413094047487,0.99,0.99
embeddings_only,9,6,max_speedometer_xgboost,0.9824491375648434,0.9643416917857028,0.9844088014891852,0.9819190505893356,0.9461885157085473,0.984780621698276,0.9832121812260464
normalized,9,6,max_speedometer_xgboost,0.99,0.9744870705733252,0.99,0.99,0.9537670187317244,0.99,0.99
embeddings_only,9,7,max_speedometer_xgboost,0.984373266816184,0.987614196494182,0.9760441237377802,0.9783844768567236,0.9546671254859539,0.9826083384344764,0.9842422972740884
normalized,9,7,max_speedometer_xgboost,0.99,0.99,0.989512717616248,0.9896135549555688,0.9593644164971398,0.99,0.99
embeddings_only,9,8,max_speedometer_xgboost,0.9852984576091336,0.9773532179118514,0.97827503038912,0.9864868719334452,0.950622517779637,0.9833148001080664,0.9812935526429052
normalized,9,8,max_speedometer_xgboost,0.99,0.9899052710248808,0.9896220336021896,0.99,0.9567481667797325,0.99,0.99
embeddings_only,9,9,max_speedometer_xgboost,0.9726170418953216,0.9755447187171976,0.9783873233022596,0.9862129396786188,0.9452512100092734,0.9857200854164776,0.989422558618354
normalized,9,9,max_speedometer_xgboost,0.983813619953698,0.9898372485513276,0.988879131933761,0.99,0.9536244252864479,0.99,0.99
embeddings_only,10,1,max_speedometer,0.9850873969343666,0.9720058650201864,0.979837674143887,0.9766475157382448,0.9416295985685755,0.9883701871294364,0.9764278077961054
normalized,10,1,max_speedometer,0.99,0.9864327457606342,0.9898561621019568,0.9890680916148012,0.9552778507483805,0.99,0.9897918917383576
embeddings_only,10,2,max_speedometer,0.9814012080548172,0.9801458578834088,0.9817657023936568,0.9836627183660968,0.9555324664623062,0.9841208953020888,0.9820564434420346
normalized,10,2,max_speedometer,0.99,0.99,0.99,0.99,0.9528675521277701,0.99,0.99
embeddings_only,10,3,max_speedometer,0.9823530813598188,0.9867241236008112,0.9764957578283224,0.978815009271091,0.9477561537153906,0.9877784675075452,0.9736695403564576
normalized,10,3,max_speedometer,0.99,0.99,0.987102668870564,0.9898521126946918,0.954387228024305,0.99,0.9862931289179
embeddings_only,10,4,max_speedometer,0.9846976254107792,0.9815119567723302,0.9825449910515884,0.9841571417521552,0.9504534520125274,0.9805951881081924,0.9765964791135892
normalized,10,4,max_speedometer,0.99,0.99,0.99,0.99,0.9550620440363561,0.99,0.9882168409035178
embeddings_only,10,5,max_speedometer,0.9777766117066096,0.9782477587030116,0.9872069456254832,0.9849901817268248,0.9459842221538869,0.9845877617494138,0.983018214527686
normalized,10,5,max_speedometer,0.9889397906103752,0.9886867312202776,0.99,0.99,0.9557245898164145,0.99,0.99
embeddings_only,10,6,max_speedometer,0.9791190240002204,0.9868594730299304,0.9795909289750466,0.977284077326258,0.951496966830783,0.9882405980176848,0.9759573044090416
normalized,10,6,max_speedometer,0.9894864171934048,0.99,0.9897006047068438,0.987641484195962,0.958921085730067,0.99,0.9870550995691744
embeddings_only,10,7,max_speedometer,0.9793320863584568,0.981719996270731,0.9740684023440378,0.9802761689364734,0.9518804144038635,0.9827137040231282,0.9740771419512668
normalized,10,7,max_speedometer,0.9896405645728704,0.99,0.9868851502108758,0.99,0.9536358958873622,0.99,0.9860821152393832
embeddings_only,10,8,max_speedometer,0.9778344408380416,0.9881656804733728,0.9743171566249368,0.972191612375676,0.9562053659450762,0.9888417192181572,0.9854704824586562
normalized,10,8,max_speedometer,0.989085042999102,0.99,0.9863072994675476,0.9842841718876024,0.954914293088353,0.99,0.99
embeddings_only,10,9,max_speedometer,0.9791232623691404,0.9787778513482106,0.9781478227496224,0.983532645439276,0.9452915899953839,0.9821823543199868,0.9795366156411072
normalized,10,9,max_speedometer,0.9896243619333877,0.9899799022764888,0.98815077617702,0.99,0.9575070777085113,0.99,0.9898930727241904
embeddings_only,10,10,max_speedometer_xgboost,0.9775497854613814,0.979660485966575,0.9850839653689376,0.980136131250824,0.9528608915677194,0.9846410165396406,0.9843168022130644
normalized,10,10,max_speedometer_xgboost,0.9888655479514366,0.9899928216483485,0.99,0.99,0.9524444886145695,0.99,0.99
embeddings_only,11,1,max_speedometer_xgboost,0.98176807518032,0.967403752405934,0.9822373939977728,0.9759837542658408,0.956286004994527,0.9875136450578929,0.9766386132747206
normalized,11,1,max_speedometer_xgboost,0.99,0.9892924384040096,0.99,0.9871387276704916,0.9592302009017121,0.99,0.9899152070786892
embeddings_only,11,2,max_speedometer_xgboost,0.9799421913488467,0.9718673656765232,0.974858781327143,0.9821787643263732,0.9488969876552069,0.9888656753948558,0.9839585435706684
normalized,11,2,max_speedometer_xgboost,0.9899450404631956,0.9894588210963308,0.9861587584049266,0.99,0.95838778712746,0.99,0.99
embeddings_only,11,3,max_speedometer_xgboost,0.9845131509928556,0.9849174042746864,0.982761845511587,0.9779345859114263,0.9478085406828956,0.9793121307979732,0.9816635021743626
normalized,11,3,max_speedometer_xgboost,0.99,0.99,0.99,0.9887102508403728,0.9519187962043558,0.9897716116537786,0.99
embeddings_only,11,4,max_speedometer_xgboost,0.974533853178354,0.9818553831720928,0.9748531329269384,0.9727465423163886,0.9475534754750478,0.9871577788183872,0.9823894570221022
normalized,11,4,max_speedometer_xgboost,0.9872517929985644,0.99,0.9855941610095674,0.9885842916357402,0.9512853940981228,0.99,0.99
embeddings_only,11,5,max_speedometer_xgboost,0.9866446179007394,0.98553541775308,0.9746767350722572,0.9848570134562508,0.9458176656502325,0.9799427026112156,0.9848574159661354
normalized,11,5,max_speedometer_xgboost,0.99,0.99,0.9848215161373408,0.99,0.9581342994111396,0.9899705838696128,0.99
embeddings_only,11,6,max_speedometer_xgboost,0.9859881874819172,0.9644859777605298,0.9847987884507352,0.9873663043777352,0.9486056683400974,0.9846188821745634,0.9781934939204542
normalized,11,6,max_speedometer_xgboost,0.99,0.982063685052085,0.99,0.99,0.9546065775808434,0.99,0.9894664749012386
embeddings_only,11,7,max_speedometer_xgboost,0.9796452525172182,0.9678222798370008,0.9812516041383345,0.9897154079833352,0.9465323673497715,0.9848304987764852,0.9776607243513852
normalized,11,7,max_speedometer_xgboost,0.9899887232058976,0.9814184497704908,0.99,0.99,0.951039087000765,0.99,0.988465458978161
embeddings_only,11,8,max_speedometer_xgboost,0.9799912811892028,0.9651420980959096,0.9795564447475148,0.9819277278949782,0.9554795322461446,0.9884001457978976,0.983413740562055
normalized,11,8,max_speedometer_xgboost,0.98999954920916,0.9794890870398536,0.9896655551728488,0.99,0.9588994807547232,0.99,0.99
embeddings_only,11,9,max_speedometer_xgboost,0.9820562198212172,0.979519044201516,0.9719333203245436,0.9838584787451136,0.9570865141384994,0.9792600309989188,0.978155092759525
normalized,11,9,max_speedometer_xgboost,0.99,0.9897242639103692,0.9868579454621044,0.99,0.9557289221137374,0.989763483896429,0.9895202249390423
embeddings_only,11,10,max_speedometer_xgboost,0.985240062451214,0.9680587388095726,0.9759630812922174,0.9841285973836248,0.9426372223650105,0.9817881921339832,0.9848426057728608
normalized,11,10,max_speedometer_xgboost,0.99,0.9830076515160712,0.9873977207160056,0.99,0.9513926941674365,0.99,0.99
embeddings_only,11,11,max_speedometer_xgboost,0.9876157588563058,0.9754968005087896,0.9782086487143148,0.9882147715340388,0.9547971927767537,0.9845831454085142,0.9889416411739504
normalized,11,11,max_speedometer_xgboost,0.99,0.9879099884774204,0.9894046153829243,0.99,0.9548925269742243,0.99,0.99
embeddings_only,12,1,max_speedometer_xgboost,0.9727997091450384,0.9760417828083736,0.9828410946294064,0.9818527160858712,0.94611601721511,0.9886761695984324,0.9821995045176968
normalized,12,1,max_speedometer_xgboost,0.9856276877914388,0.9861576435466968,0.99,0.99,0.9577789218952927,0.99,0.99
embeddings_only,12,2,max_speedometer_xgboost,0.9850744929073932,0.9801375344670258,0.9832359082298758,0.9835512947414972,0.953185068701694,0.9874421315763532,0.9724942681666078
normalized,12,2,max_speedometer_xgboost,0.99,0.99,0.99,0.99,0.9566238482859637,0.99,0.9841250807795292
embeddings_only,12,3,max_speedometer_xgboost,0.975407070294294,0.9765589553362168,0.98399670979154,0.9841066631591404,0.9457476718189411,0.984806176832144,0.9892298361887264
normalized,12,3,max_speedometer_xgboost,0.985934909755264,0.9890505212394088,0.99,0.99,0.9567679706797925,0.99,0.99
embeddings_only,12,4,max_speedometer_xgboost,0.9819298005021532,0.972964679601565,0.9786485073226354,0.975332601672482,0.9513176606306469,0.9862841504588796,0.97518488794671
normalized,12,4,max_speedometer_xgboost,0.99,0.9862283272689212,0.9895729007588638,0.9878453816217808,0.9529698104110482,0.99,0.9892668478203228
embeddings_only,12,5,max_speedometer_xgboost,0.978219970211435,0.966540162086908,0.9809862470696415,0.9742243138592942,0.9548388601624699,0.9836169787878952,0.9843885248791304
normalized,12,5,max_speedometer_xgboost,0.9892192766520094,0.9861403378145946,0.99,0.986697454911894,0.9502821791727903,0.99,0.99
embeddings_only,12,6,max_speedometer_xgboost,0.978960414522416,0.9734454404405504,0.9827586354752362,0.9856385132834476,0.9470129141499778,0.988806966659892,0.9890264362245144
normalized,12,6,max_speedometer_xgboost,0.9895740609567548,0.9854868540533864,0.99,0.99,0.9574821770417463,0.99,0.99
embeddings_only,12,7,max_speedometer_xgboost,0.984096798253978,0.9804883192909964,0.9811414106736612,0.9810354807172696,0.9478983915855058,0.9887074808186184,0.9761141471871316
normalized,12,7,max_speedometer_xgboost,0.99,0.99,0.99,0.99,0.9569912169018323,0.99,0.988685663112679
embeddings_only,12,8,max_speedometer_xgboost,0.9829078585391888,0.9736760106798515,0.9789707482257748,0.9833778574874468,0.9484438270516706,0.9837745969067504,0.9770577124208818
normalized,12,8,max_speedometer_xgboost,0.99,0.9871047951870562,0.9893371693293912,0.99,0.9596311305264547,0.99,0.9891868196634946
embeddings_only,12,9,max_speedometer_xgboost,0.9808960153750236,0.9797881865022136,0.9815132303972924,0.98254656472942,0.947846967693551,0.9890988460905584,0.9826746213010972
normalized,12,9,max_speedometer_xgboost,0.99,0.9899944169177856,0.99,0.99,0.9549732097677114,0.99,0.99
embeddings_only,12,10,max_speedometer_xgboost,0.987423901793262,0.9812324470757812,0.9797286795111236,0.9827732915067252,0.9517869829280713,0.9893096460830498,0.988927864500688
normalized,12,10,max_speedometer_xgboost,0.99,0.99,0.9898748878833804,0.99,0.9572135353576339,0.99,0.99
embeddings_only,12,11,max_speedometer_xgboost,0.9771305976163313,0.9830782079276154,0.9824138115904758,0.984093788024996,0.9485309219026299,0.985765479101375,0.9760369090710908
normalized,12,11,max_speedometer_xgboost,0.9888093443802092,0.99,0.99,0.99,0.9576043810933302,0.99,0.989565560269944
embeddings_only,12,12,max_speedometer_xgboost,0.9735941438808569,0.9640033691292396,0.980558218913626,0.984708972348074,0.9517918893220374,0.9884048453642548,0.9779284494773588
normalized,12,12,max_speedometer_xgboost,0.9837751521263782,0.975823916863089,0.99,0.99,0.9551054723972243,0.99,0.9891792162673756
embeddings_only,13,1,max_speedometer_xgboost,0.9784472047418828,0.9784167856343016,0.975238059025554,0.977968014588567,0.9412370783540542,0.9857529979603932,0.9872208988716316
normalized,13,1,max_speedometer_xgboost,0.989046316583748,0.9892583712884974,0.9883101706427628,0.9898800119317624,0.957579447284885,0.99,0.99
embeddings_only,13,2,max_speedometer_xgboost,0.9863585236645876,0.9885149132834448,0.9780328586945752,0.9803430703897748,0.950167704649446,0.9872963433201614,0.9796430779391766
normalized,13,2,max_speedometer_xgboost,0.99,0.99,0.9896090767357206,0.99,0.9523838038467128,0.99,0.9897383675271268
embeddings_only,13,3,max_speedometer_xgboost,0.9866407461640144,0.971731913822126,0.9821954002463484,0.987061155415843,0.954646946095604,0.9872832089691777,0.9738608107260504
normalized,13,3,max_speedometer_xgboost,0.99,0.9868900976701568,0.99,0.99,0.9527178365138814,0.99,0.9851964049219256
embeddings_only,13,4,max_speedometer_xgboost,0.9838747200318794,0.9888741523072976,0.9838768725115224,0.9779543634756572,0.9485344230631927,0.9854086777553376,0.985870823898156
normalized,13,4,max_speedometer_xgboost,0.99,0.99,0.99,0.989816702469364,0.9536769416940643,0.99,0.99
embeddings_only,13,5,max_speedometer_xgboost,0.9777826266359904,0.9816777141339412,0.9839750436557626,0.9815836589330452,0.9447165939857598,0.9884080666050236,0.9821656855419912
normalized,13,5,max_speedometer_xgboost,0.9897736362282388,0.99,0.99,0.99,0.9546422531592524,0.99,0.99
embeddings_only,13,6,max_speedometer_xgboost,0.9872517615861998,0.964032613220452,0.9791250749567144,0.9795668125031136,0.9557543039462965,0.9854663614183988,0.9781561823538129
normalized,13,6,max_speedometer_xgboost,0.99,0.9847113227558192,0.989188484208025,0.9895691927894862,0.9516469750441077,0.99,0.9895883671002712
embeddings_only,13,7,max_speedometer_xgboost,0.9809590692063666,0.9786664451111556,0.9774980943133768,0.9797869256570372,0.9528020712087882,0.9856069163508896,0.9767183514716546
normalized,13,7,max_speedometer_xgboost,0.99,0.9891832872100302,0.989216128003923,0.9899989137272588,0.9581348148960015,0.99,0.9869745657019696
embeddings_only,13,8,max_speedometer_xgboost,0.9801182681056676,0.98377006863543,0.9730023909087978,0.9766685598309648,0.9530364676330756,0.9810220830269188,0.9780262390007388
normalized,13,8,max_speedometer_xgboost,0.99,0.99,0.9844089486947896,0.9894789306400584,0.9540910705681176,0.99,0.9890707025361102
embeddings_only,13,9,max_speedometer_xgboost,0.9788171741382892,0.9661278963503056,0.9807078385937656,0.986734953544148,0.9491403675908014,0.9806468168907152,0.98434357507588
normalized,13,9,max_speedometer_xgboost,0.989459219667434,0.9860333244683072,0.99,0.99,0.9598341217107215,0.99,0.99
embeddings_only,13,10,max_speedometer_xgboost,0.9777299722550808,0.980626181163661,0.9752299908930672,0.9760490216541424,0.947554301012577,0.9859154681154048,0.9820342860719896
normalized,13,10,max_speedometer_xgboost,0.988373556406953,0.99,0.9868208242076671,0.9883102337911608,0.9577350422480206,0.99,0.99
embeddings_only,13,11,max_speedometer_xgboost,0.9738979312792504,0.9736885902590676,0.9820851874012808,0.9856393479728534,0.9476491459767321,0.9864358670419788,0.9888509014211462
normalized,13,11,max_speedometer_xgboost,0.9874473816556136,0.9865560798206848,0.99,0.99,0.9582563357099501,0.99,0.99
embeddings_only,13,12,max_speedometer_xgboost,0.9873489595131666,0.9793899245605177,0.9877463038355472,0.984387323506364,0.9453077555221344,0.9833043673157434,0.984499742852812
normalized,13,12,max_speedometer_xgboost,0.99,0.9897061671761476,0.99,0.99,0.9561326465369946,0.99,0.99
embeddings_only,13,13,max_speedometer_xgboost,0.9751207450043016,0.9736012496197658,0.9799424114006524,0.9888548461591996,0.9417178633361667,0.9874030977413012,0.979271359928516
normalized,13,13,max_speedometer_xgboost,0.9895615081217144,0.9870209467631982,0.989943314166219,0.99,0.9586247905585401,0.99,0.9899855430796228
embeddings_only,14,1,max_speedometer_xgboost,0.9735489031425146,0.984768749464262,0.9793441053212344,0.9769963458485404,0.9474487798887702,0.9855613988939178,0.9878169176132896
normalized,14,1,max_speedometer_xgboost,0.9862752016617478,0.99,0.9898830355707178,0.9886420680806796,0.9588652647875942,0.99,0.99
embeddings_only,14,2,max_speedometer_xgboost,0.9793558879847604,0.983244327305646,0.9828163838354776,0.9811089607704184,0.9444290384853196,0.9887305728056924,0.9835920518859788
normalized,14,2,max_speedometer_xgboost,0.989627965727468,0.99,0.99,0.99,0.9512266064661902,0.99,0.99
embeddings_only,14,3,max_speedometer_xgboost,0.986651786355602,0.9750294666965276,0.9784589243075186,0.9839744052607312,0.9502195910630572,0.985506574612461,0.987856997243516
normalized,14,3,max_speedometer_xgboost,0.99,0.9891698636581708,0.9893290111892312,0.99,0.9534001595396582,0.99,0.99
embeddings_only,14,4,max_speedometer_xgboost,0.9791277766197116,0.9821218577243694,0.9864269198368942,0.9789268563047132,0.9462271045686158,0.98871828242055,0.9825672455522626
normalized,14,4,max_speedometer_xgboost,0.9895683483705718,0.99,0.99,0.9897018278459708,0.9544479918840054,0.99,0.99
embeddings_only,14,5,max_speedometer_xgboost,0.9780868239453048,0.9888287594880552,0.981685496956725,0.983697820587582,0.9543909569567164,0.983931810357476,0.9831386576566364
normalized,14,5,max_speedometer_xgboost,0.9891094336503444,0.99,0.99,0.99,0.9575814770909955,0.99,0.99
embeddings_only,14,6,max_speedometer_xgboost,0.9781145070820976,0.9783649236762276,0.9725423955123016,0.9840757017492554,0.9558852212642887,0.982885408797655,0.9817911454485398
